,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
17052,15392,2,3131,11/25/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Sybilla O' Markey,Female,63,24.18,,Retail,Affluent Customer,Yes,3
17053,2226,50,3132,7/5/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295,Nicko Artois,Male,33,48.06,Sales Representative,Retail,Mass Customer,Yes,7
17054,4366,94,3132,3/17/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,Nicko Artois,Male,33,48.06,Sales Representative,Retail,Mass Customer,Yes,7
17055,5305,12,3132,12/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303,Nicko Artois,Male,33,48.06,Sales Representative,Retail,Mass Customer,Yes,7
17056,5976,57,3132,10/11/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779,Nicko Artois,Male,33,48.06,Sales Representative,Retail,Mass Customer,Yes,7
17057,9174,95,3132,8/21/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364,Nicko Artois,Male,33,48.06,Sales Representative,Retail,Mass Customer,Yes,7
17058,7762,33,3133,11/26/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17059,9017,42,3133,4/21/2017,0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17060,9896,91,3133,7/27/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17061,12116,42,3133,12/19/2017,1,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17062,15457,98,3133,3/13/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17063,16514,73,3133,7/15/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,Eda MacCheyne,Female,89,23.97,Quality Control Specialist,Manufacturing,Mass Customer,No,2
17064,3933,57,3134,7/25/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17065,4185,1,3134,4/19/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17066,9382,63,3134,10/27/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17067,18372,64,3134,3/31/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17068,18686,93,3134,8/20/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17069,18766,57,3134,1/24/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17070,19003,21,3134,8/1/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Pierette Roseman,Female,53,28.28,,Manufacturing,Mass Customer,No,5
17071,4,88,3135,8/31/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17072,1134,59,3135,2/27/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17073,7000,98,3135,2/8/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17074,8683,59,3135,5/17/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17075,9385,73,3135,5/18/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17076,14352,2,3135,5/31/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17077,16342,71,3135,2/13/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,Titus Worsall,Male,83,61.32,Staff Scientist,Financial Services,Mass Customer,No,16
17078,9898,32,3136,8/18/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36498,Leonardo Brennon,Male,60,24.68,Marketing Manager,Retail,Mass Customer,Yes,3
17079,13975,42,3136,12/5/2017,0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,42226,Leonardo Brennon,Male,60,24.68,Marketing Manager,Retail,Mass Customer,Yes,3
17080,17708,52,3136,2/2/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35667,Leonardo Brennon,Male,60,24.68,Marketing Manager,Retail,Mass Customer,Yes,3
17081,18037,96,3136,1/29/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,35560,Leonardo Brennon,Male,60,24.68,Marketing Manager,Retail,Mass Customer,Yes,3
17082,2565,6,3137,8/2/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17083,5232,38,3137,1/16/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17084,9635,91,3137,8/18/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17085,10880,96,3137,4/22/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17086,11155,82,3137,1/15/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17087,15820,72,3137,9/5/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Cathlene ,Female,48,30.13,Web Designer III,,Mass Customer,No,9
17088,3364,24,3138,2/3/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,34115,Wait Pardey,Male,34,52.21,Paralegal,Financial Services,Mass Customer,Yes,6
17089,4674,22,3138,4/4/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552,Wait Pardey,Male,34,52.21,Paralegal,Financial Services,Mass Customer,Yes,6
17090,6915,63,3138,2/5/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879,Wait Pardey,Male,34,52.21,Paralegal,Financial Services,Mass Customer,Yes,6
17091,7584,48,3138,10/22/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,39915,Wait Pardey,Male,34,52.21,Paralegal,Financial Services,Mass Customer,Yes,6
17092,10642,0,3139,5/18/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,42458,Pail De Blasi,Male,65,49.9,Paralegal,Financial Services,High Net Worth,Yes,17
17093,11146,92,3139,11/15/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047,Pail De Blasi,Male,65,49.9,Paralegal,Financial Services,High Net Worth,Yes,17
17094,16300,91,3139,12/19/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,Pail De Blasi,Male,65,49.9,Paralegal,Financial Services,High Net Worth,Yes,17
17095,55,0,3140,9/18/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,Britt Muddimer,Female,2,37.89,Legal Assistant,Manufacturing,High Net Worth,No,16
17096,14209,76,3140,11/20/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,Britt Muddimer,Female,2,37.89,Legal Assistant,Manufacturing,High Net Worth,No,16
17097,19134,32,3140,1/25/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667,Britt Muddimer,Female,2,37.89,Legal Assistant,Manufacturing,High Net Worth,No,16
17098,1770,9,3141,6/20/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17099,3584,41,3141,9/7/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,41064,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17100,6452,32,3141,7/8/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17101,6684,50,3141,10/21/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17102,10917,62,3141,2/28/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,41047,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17103,12734,58,3141,3/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17104,17923,6,3141,1/9/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,Esmaria Kiernan,Female,92,27.49,Associate Professor,Retail,Mass Customer,Yes,3
17105,3257,76,3142,12/18/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,Hubert Kliner,Male,98,30.74,Electrical Engineer,Manufacturing,Mass Customer,No,6
17106,6246,1,3142,1/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Hubert Kliner,Male,98,30.74,Electrical Engineer,Manufacturing,Mass Customer,No,6
17107,7361,92,3142,4/3/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,Hubert Kliner,Male,98,30.74,Electrical Engineer,Manufacturing,Mass Customer,No,6
17108,19079,67,3142,8/19/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,Hubert Kliner,Male,98,30.74,Electrical Engineer,Manufacturing,Mass Customer,No,6
17109,2118,21,3143,6/16/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17110,4735,49,3143,5/2/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17111,5987,25,3143,7/30/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17112,9153,66,3143,9/5/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17113,9916,2,3143,11/3/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17114,11952,82,3143,5/1/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17115,12259,20,3143,11/2/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17116,13360,79,3143,11/4/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17117,13562,14,3143,9/24/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17118,15500,27,3143,12/10/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17119,19910,72,3143,5/28/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Corabelle Streatfeild,Female,0,26.52,Chief Design Engineer,Manufacturing,Mass Customer,No,5
17120,3514,2,3144,7/12/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Ringo Everson,Male,94,44.52,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8
17121,11970,15,3144,10/27/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35378,Ringo Everson,Male,94,44.52,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8
17122,17758,36,3144,8/1/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618,Ringo Everson,Male,94,44.52,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8
17123,4511,50,3145,10/23/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,38750,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17124,9383,0,3145,4/5/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,40487,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17125,10148,63,3145,9/18/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17126,13727,19,3145,7/19/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17127,13741,12,3145,7/29/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17128,15494,12,3145,6/22/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,33429,Gar Barnewille,Male,17,44.88,Paralegal,Financial Services,High Net Worth,Yes,7
17129,1145,25,3146,10/18/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17130,3050,44,3146,3/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38750,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17131,3248,17,3146,6/22/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17132,3446,83,3146,3/7/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,40303,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17133,7588,34,3146,2/24/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41064,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17134,14393,70,3146,11/6/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36367,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17135,16622,3,3146,5/27/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17136,17618,99,3146,4/9/2017,0,Cancelled,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364,Fredrika Kleinmintz,Female,79,45.27,Project Manager,Property,Mass Customer,No,15
17137,5459,92,3147,12/27/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17138,8743,95,3147,7/11/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17139,9358,41,3147,8/21/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17140,14825,82,3147,7/7/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17141,19438,9,3147,10/27/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17142,19966,36,3147,8/28/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40672,Bonnee Farley,Female,21,46.59,,Retail,Affluent Customer,Yes,17
17143,3014,0,3148,11/5/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17144,4604,72,3148,6/24/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40487,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17145,6943,67,3148,10/11/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,34115,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17146,11790,95,3148,10/1/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17147,11791,12,3148,4/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17148,15871,45,3148,6/27/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701,Berky Degoix,Male,11,48.57,Human Resources Assistant IV,,High Net Worth,Yes,10
17149,1108,58,3149,7/28/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146,Caprice Pack,Female,31,42.67,Tax Accountant,,Affluent Customer,Yes,5
17150,2527,15,3149,12/8/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34165,Caprice Pack,Female,31,42.67,Tax Accountant,,Affluent Customer,Yes,5
17151,10349,78,3149,9/8/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455,Caprice Pack,Female,31,42.67,Tax Accountant,,Affluent Customer,Yes,5
17152,5851,43,3150,4/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17153,9885,17,3150,8/7/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17154,11074,66,3150,4/16/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17155,12555,72,3150,10/4/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17156,12814,31,3150,4/25/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17157,16910,41,3150,3/9/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17158,17371,19,3150,4/16/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,Morissa Wolfendell,Female,66,31.57,Sales Associate,Financial Services,Mass Customer,No,5
17159,3437,81,3152,12/19/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17160,7841,19,3152,10/1/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17161,8338,58,3152,12/5/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17162,11053,97,3152,9/4/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17163,15166,0,3152,11/4/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36334,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17164,17165,1,3152,4/5/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,Lettie McGenis,Female,6,23.9,Teacher,Financial Services,High Net Worth,Yes,3
17165,1564,74,3153,8/25/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,Hannis Jakubovits,Female,87,49.35,Compensation Analyst,Financial Services,High Net Worth,No,15
17166,4630,1,3153,2/13/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,Hannis Jakubovits,Female,87,49.35,Compensation Analyst,Financial Services,High Net Worth,No,15
17167,11270,30,3153,1/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,Hannis Jakubovits,Female,87,49.35,Compensation Analyst,Financial Services,High Net Worth,No,15
17168,15151,13,3153,7/11/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Hannis Jakubovits,Female,87,49.35,Compensation Analyst,Financial Services,High Net Worth,No,15
17169,18894,38,3153,2/19/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,Hannis Jakubovits,Female,87,49.35,Compensation Analyst,Financial Services,High Net Worth,No,15
17170,651,64,3154,3/11/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42710,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17171,2402,33,3154,2/10/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17172,3890,33,3154,1/28/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36361,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17173,11786,70,3154,6/15/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17174,12893,13,3154,9/24/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17175,14166,86,3154,7/28/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17176,17979,69,3154,12/16/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553,Angil Ellesmere,Female,63,65.47,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19
17177,2155,49,3155,11/17/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915,Tiphani Fritz,Female,88,46.36,Office Assistant I,IT,Affluent Customer,Yes,21
17178,7885,50,3155,4/27/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470,Tiphani Fritz,Female,88,46.36,Office Assistant I,IT,Affluent Customer,Yes,21
17179,9729,65,3155,1/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879,Tiphani Fritz,Female,88,46.36,Office Assistant I,IT,Affluent Customer,Yes,21
17180,14913,50,3155,11/6/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915,Tiphani Fritz,Female,88,46.36,Office Assistant I,IT,Affluent Customer,Yes,21
17181,1627,20,3156,1/31/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,Bearnard Letixier,Male,23,46.6,,Financial Services,Mass Customer,No,4
17182,7345,95,3156,1/18/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,Bearnard Letixier,Male,23,46.6,,Financial Services,Mass Customer,No,4
17183,19746,9,3156,12/26/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,Bearnard Letixier,Male,23,46.6,,Financial Services,Mass Customer,No,4
17184,1192,55,3157,10/31/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17185,3527,31,3157,4/9/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17186,8052,43,3157,10/29/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41009,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17187,8262,15,3157,7/27/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17188,10574,11,3157,10/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17189,10719,16,3157,7/20/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17190,15130,40,3157,4/20/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17191,18671,37,3157,12/20/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498,Hurlee Fasson,Male,46,25.78,,Retail,Mass Customer,Yes,1
17192,4382,8,3158,10/24/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38693,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
17193,5451,10,3158,1/6/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38216,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
17194,5700,47,3158,9/13/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41848,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
17195,10812,82,3158,9/11/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
17196,13140,49,3158,12/14/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
17197,14380,82,3158,10/20/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218,Korey Lansbury,Male,27,53.01,VP Quality Control,Telecommunications,Mass Customer,Yes,12
